STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
1066 	 -189 	 -520 	 100.52 	 -37.485 	 -46.585 	
1103 	 -165 	 -558 	 107.73 	 -39.34 	 -34.895 	
1131 	 -149 	 -589 	 114.45 	 -40.425 	 -21.49 	
1159 	 -135 	 -614 	 120.19 	 -41.195 	 -8.295 	
1156 	 -135 	 -641 	 125.265 	 -42.21 	 4.06 	
1108 	 -163 	 -639 	 129.43 	 -43.225 	 13.895 	
1062 	 -205 	 -628 	 133.21 	 -45.325 	 17.605 	
987 	 -253 	 -587 	 136.395 	 -47.46 	 12.775 	
925 	 -266 	 -564 	 139.545 	 -50.54 	 1.33 	
859 	 -255 	 -547 	 142.17 	 -53.76 	 -11.795 	
769 	 -223 	 -539 	 144.655 	 -57.015 	 -22.61 	
706 	 -198 	 -543 	 146.335 	 -60.48 	 -29.89 	
662 	 -167 	 -546 	 147.595 	 -63.595 	 -34.615 	
647 	 -177 	 -544 	 148.19 	 -66.115 	 -38.5 	
657 	 -210 	 -528 	 148.505 	 -67.585 	 -43.855 	
684 	 -247 	 -525 	 148.855 	 -68.075 	 -52.465 	
688 	 -301 	 -525 	 149.415 	 -67.165 	 -64.75 	
669 	 -349 	 -509 	 150.605 	 -64.96 	 -79.59 	
687 	 -331 	 -524 	 152.565 	 -62.405 	 -95.095 	
666 	 -328 	 -531 	 155.085 	 -59.15 	 -109.2 	
607 	 -374 	 -503 	 157.78 	 -55.02 	 -120.855 	
569 	 -377 	 -494 	 162.05 	 -51.415 	 -129.78 	
512 	 -423 	 -494 	 166.88 	 -47.6 	 -134.715 	
498 	 -430 	 -516 	 172.865 	 -44.1 	 -135.8 	
542 	 -363 	 -574 	 179.935 	 -40.74 	 -133.945 	
420 	 -489 	 -615 	 187.25 	 -36.12 	 -129.605 	
215 	 -851 	 -595 	 196.42 	 -31.395 	 -123.69 	
36 	 -1266 	 -555 	 212.1 	 -26.635 	 -114.38 	
33 	 -1948 	 -325 	 234.43 	 -19.25 	 -92.085 	
1407 	 -3396 	 311 	 266.245 	 -1.19 	 -28.63 	
2321 	 -3996 	 599 	 301.665 	 43.47 	 115.36 	
3196 	 -4333 	 824 	 325.99 	 87.115 	 308.665 	
3455 	 -3317 	 1556 	 335.615 	 152.985 	 390.775 	
3584 	 -1634 	 1616 	 286.825 	 239.785 	 275.59 	
2901 	 968 	 1590 	 184.45 	 333.2 	 113.26 	
2653 	 2756 	 1253 	 25.62 	 415.24 	 105.28 	
1840 	 3443 	 718 	 -159.285 	 489.23 	 195.195 	
1647 	 3302 	 -93 	 -358.925 	 522.55 	 189.28 	
498 	 3239 	 -605 	 -552.545 	 528.675 	 82.67 	
-196 	 2954 	 -725 	 -714.49 	 461.545 	 -23.835 	
-1334 	 1851 	 -513 	 -838.04 	 349.125 	 -98.525 	
-1544 	 693 	 23 	 -875.7 	 163.695 	 -190.925 	
-1041 	 413 	 -787 	 -834.26 	 -73.43 	 -336.35 	
-454 	 739 	 -1219 	 -751.1 	 -239.75 	 -408.8 	
368 	 528 	 -1653 	 -647.92 	 -355.95 	 -384.16 	
856 	 828 	 -2075 	 -510.86 	 -430.885 	 -287.84 	
1850 	 723 	 -2417 	 -385.175 	 -444.22 	 -196.105 	
2059 	 750 	 -2142 	 -282.73 	 -392.7 	 -126.21 	
2431 	 246 	 -1703 	 -213.22 	 -303.975 	 -17.99 	
2160 	 432 	 -1393 	 -115.92 	 -232.96 	 -6.65 	
1848 	 613 	 -1111 	 -50.855 	 -158.69 	 5.25 	
1714 	 524 	 -963 	 -1.68 	 -79.94 	 39.34 	
1315 	 672 	 -755 	 40.6 	 -8.225 	 80.395 	
1108 	 531 	 -670 	 73.22 	 47.145 	 121.31 	
807 	 530 	 -542 	 103.425 	 86.765 	 126.49 	
678 	 294 	 -499 	 120.4 	 108.325 	 91.665 	
399 	 508 	 -444 	 137.55 	 118.755 	 47.39 	
345 	 459 	 -430 	 144.725 	 115.43 	 22.89 	
252 	 540 	 -455 	 151.41 	 106.4 	 13.93 	
265 	 472 	 -460 	 152.6 	 90.86 	 10.78 	
411 	 382 	 -470 	 152.635 	 72.905 	 -0.98 	
450 	 297 	 -458 	 151.55 	 56.35 	 -20.405 	
555 	 205 	 -474 	 151.585 	 40.005 	 -35.315 	
588 	 152 	 -451 	 153.615 	 26.355 	 -41.545 	
684 	 42 	 -481 	 156.065 	 13.475 	 -40.915 	
744 	 -11 	 -501 	 160.72 	 3.36 	 -38.465 	
812 	 -44 	 -518 	 165.585 	 -5.32 	 -39.305 	
855 	 -73 	 -530 	 169.4 	 -11.9 	 -45.185 	
855 	 -49 	 -563 	 172.9 	 -16.625 	 -52.535 	
874 	 26 	 -566 	 175.385 	 -20.79 	 -56.665 	
871 	 1 	 -558 	 175.77 	 -23.52 	 -57.4 	
928 	 -41 	 -585 	 175.98 	 -26.005 	 -58.695 	
1016 	 -102 	 -579 	 176.47 	 -27.755 	 -64.47 	
1034 	 -213 	 -531 	 176.715 	 -27.51 	 -74.795 	
1085 	 -337 	 -514 	 177.87 	 -27.37 	 -87.71 	
1092 	 -395 	 -485 	 180.285 	 -26.005 	 -98.35 	
1048 	 -334 	 -478 	 184.24 	 -24.78 	 -99.785 	
1000 	 -306 	 -432 	 186.935 	 -24.29 	 -88.83 	
943 	 -309 	 -429 	 189.0 	 -24.71 	 -68.845 	
894 	 -325 	 -438 	 190.12 	 -25.76 	 -45.535 	
