STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-437 	 625 	 -1812 	306.81 	 -139.23 	 -85.855 	
-306 	 567 	 -1743 	293.755 	 -141.89 	 -92.47 	
-250 	 614 	 -1645 	280 	 -142.52 	 -97.93 	
271 	 1083 	 -1590 	255.115 	 -135.835 	 -63 	
-239 	 140 	 -1203 	241.885 	 -132.685 	 -79.485 	
42 	 102 	 -1473 	238.455 	 -144.515 	 -93.59 	
254 	 569 	 -1316 	231.21 	 -137.2 	 -83.055 	
219 	 813 	 -1228 	210.35 	 -126.28 	 -82.6 	
-2 	 155 	 -979 	186.27 	 -115.99 	 -78.68 	
40 	 -124 	 -997 	175.28 	 -114.1 	 -82.495 	
293 	 177 	 -1139 	170.38 	 -110.635 	 -87.745 	
339 	 372 	 -1089 	158.2 	 -100.38 	 -90.125 	
352 	 135 	 -1002 	143.78 	 -86.625 	 -71.75 	
70 	 -271 	 -856 	132.02 	 -81.27 	 -78.505 	
188 	 -97 	 -873 	125.335 	 -82.495 	 -85.365 	
324 	 91 	 -924 	116.69 	 -75.81 	 -81.935 	
251 	 -200 	 -860 	106.26 	 -62.65 	 -69.44 	
13 	 -308 	 -771 	100.135 	 -55.335 	 -65.485 	
-27 	 -149 	 -773 	95.27 	 -55.44 	 -64.4 	
120 	 -55 	 -824 	89.705 	 -53.095 	 -54.46 	
69 	 -284 	 -781 	82.53 	 -45.99 	 -44.835 	
-107 	 -272 	 -738 	78.89 	 -42.14 	 -41.335 	
-57 	 -245 	 -732 	76.545 	 -40.81 	 -32.48 	
-12 	 -216 	 -744 	72.17 	 -38.36 	 -24.92 	
-120 	 -292 	 -715 	68.005 	 -34.09 	 -15.435 	
-245 	 -321 	 -701 	66.01 	 -32.375 	 -8.155 	
-240 	 -252 	 -740 	65.905 	 -32.41 	 -1.4 	
-216 	 -183 	 -781 	63.595 	 -31.605 	 3.5 	
-256 	 -237 	 -767 	60.06 	 -29.505 	 7.14 	
-296 	 -309 	 -764 	58.38 	 -28.385 	 7.84 	
-256 	 -365 	 -774 	57.505 	 -28.175 	 5.985 	
-213 	 -382 	 -801 	56.77 	 -27.265 	 1.47 	
-225 	 -411 	 -817 	55.895 	 -25.235 	 -4.445 	
