STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
822 	 970 	 -4018 	-187.04 	 -169.085 	 152.845 	
525 	 629 	 -3628 	-265.72 	 -154.14 	 195.37 	
477 	 465 	 -3549 	-341.635 	 -160.195 	 247.31 	
476 	 93 	 -3262 	-423.465 	 -187.74 	 300.37 	
389 	 -394 	 -2683 	-502.635 	 -237.79 	 349.51 	
79 	 -751 	 -2378 	-568.995 	 -302.12 	 397.565 	
-102 	 -1109 	 -2403 	-629.02 	 -368.41 	 449.82 	
92 	 -1549 	 -2115 	-683.34 	 -419.615 	 502.215 	
447 	 -1792 	 -1692 	-723.625 	 -448.455 	 544.25 	
546 	 -1617 	 -1346 	-748.3 	 -449.82 	 573.65 	
659 	 -1381 	 -1132 	-762.16 	 -424.83 	 594.825 	
971 	 -1584 	 -1249 	-766.15 	 -371.805 	 606.445 	
1659 	 -2473 	 -1440 	-761.81 	 -284.41 	 606.095 	
2485 	 -3734 	 -1474 	-747.95 	 -158.655 	 582.61 	
2818 	 -3954 	 -1338 	-728.98 	 -1.75 	 529.585 	
2581 	 -3740 	 -804 	-710.22 	 154.175 	 459.095 	
2305 	 -3537 	 263 	-683.095 	 274.155 	 377.58 	
1821 	 -3291 	 1265 	-635.74 	 333.97 	 284.935 	
1469 	 -3160 	 1926 	-571.795 	 332.78 	 189.7 	
1603 	 -2764 	 2064 	-506.45 	 288.995 	 99.26 	
1924 	 -2395 	 2617 	-435.96 	 236.075 	 15.995 	
2401 	 -1693 	 2783 	-357.665 	 196.035 	 -60.27 	
2791 	 -932 	 2784 	-281.68 	 185.535 	 -128.87 	
3041 	 -438 	 3033 	-209.51 	 202.405 	 -189.945 	
2852 	 164 	 3237 	-136.92 	 231.7 	 -245.595 	
2258 	 760 	 3434 	-68.74 	 250.46 	 -290.57 	
1625 	 1209 	 3664 	-7.14 	 240.485 	 -320.705 	
1222 	 1624 	 3662 	48.3 	 199.71 	 -337.785 	
1090 	 2032 	 3370 	95.445 	 142.205 	 -345.835 	
1112 	 2316 	 2946 	133.28 	 88.34 	 -347.655 	
1084 	 2488 	 2511 	164.115 	 52.99 	 -343.805 	
983 	 2614 	 2065 	189.385 	 38.64 	 -334.11 	
822 	 2557 	 1786 	209.265 	 39.48 	 -320.39 	
589 	 2412 	 1624 	226.485 	 44.8 	 -305.83 	
272 	 2284 	 1468 	242.655 	 47.985 	 -289.625 	
49 	 2082 	 1301 	256.935 	 45.325 	 -270.55 	
-63 	 1810 	 1146 	269.01 	 37.17 	 -251.265 	
-200 	 1552 	 1009 	280.28 	 26.355 	 -234.255 	
-341 	 1307 	 800 	291.165 	 16.905 	 -218.505 	
-365 	 1066 	 534 	299.88 	 12.495 	 -202.825 	
-251 	 831 	 372 	306.495 	 15.995 	 -188.93 	
-183 	 648 	 283 	312.795 	 26.565 	 -177.905 	
-200 	 582 	 172 	318.78 	 38.955 	 -168.21 	
-197 	 529 	 103 	323.015 	 48.37 	 -157.185 	
-83 	 460 	 78 	325.43 	 52.045 	 -145.67 	
22 	 425 	 40 	326.305 	 50.015 	 -135.975 	
33 	 457 	 -55 	325.605 	 44.485 	 -126.805 	
66 	 471 	 -155 	322.735 	 36.925 	 -116.13 	
148 	 436 	 -245 	318.255 	 29.54 	 -105.7 	
214 	 421 	 -358 	312.62 	 24.15 	 -97.09 	
242 	 442 	 -467 	305.935 	 21.945 	 -89.355 	
289 	 449 	 -525 	297.885 	 23.135 	 -81.655 	
381 	 463 	 -556 	289.415 	 27.475 	 -74.795 	
423 	 495 	 -597 	280.56 	 34.93 	 -69.265 	
427 	 517 	 -651 	271.18 	 43.96 	 -64.155 	
426 	 498 	 -688 	261.38 	 53.2 	 -59.045 	
423 	 481 	 -699 	251.545 	 61.46 	 -54.53 	
399 	 472 	 -690 	241.955 	 67.69 	 -50.785 	
360 	 485 	 -673 	232.54 	 71.68 	 -47.635 	
346 	 501 	 -636 	223.405 	 73.64 	 -44.765 	
345 	 511 	 -607 	214.34 	 74.2 	 -42.595 	
306 	 521 	 -604 	205.45 	 74.34 	 -41.37 	
280 	 529 	 -624 	197.26 	 74.34 	 -40.355 	
303 	 524 	 -630 	189.14 	 74.62 	 -39.27 	
314 	 506 	 -620 	181.545 	 76.195 	 -39.095 	
315 	 509 	 -631 	174.72 	 79.03 	 -39.585 	
317 	 542 	 -630 	167.93 	 83.475 	 -39.97 	
324 	 555 	 -598 	161.525 	 89.145 	 -40.53 	
