STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
817 	 118 	 -564 	-1.54 	 -3.15 	 -1.75 	
817 	 118 	 -566 	-1.435 	 -3.185 	 -0.665 	
818 	 124 	 -567 	-1.225 	 -3.255 	 0.665 	
821 	 123 	 -571 	-1.12 	 -3.115 	 1.715 	
822 	 121 	 -571 	-1.12 	 -2.905 	 1.995 	
823 	 121 	 -572 	-1.26 	 -2.695 	 1.33 	
822 	 113 	 -569 	-1.295 	 -2.415 	 0.035 	
822 	 118 	 -567 	-1.365 	 -2.17 	 -1.365 	
812 	 116 	 -563 	-1.295 	 -2.03 	 -1.925 	
816 	 118 	 -563 	-1.085 	 -1.995 	 -1.33 	
812 	 117 	 -562 	-0.805 	 -1.96 	 -0.14 	
818 	 116 	 -564 	-0.56 	 -1.96 	 1.19 	
816 	 119 	 -565 	-0.28 	 -1.925 	 2.38 	
817 	 118 	 -564 	-0.175 	 -1.82 	 3.22 	
819 	 113 	 -570 	-0.105 	 -1.715 	 3.01 	
816 	 110 	 -562 	-0.175 	 -1.575 	 1.47 	
819 	 105 	 -560 	-0.245 	 -1.505 	 -0.84 	
810 	 110 	 -559 	-0.175 	 -1.435 	 -2.625 	
811 	 114 	 -560 	-0.07 	 -1.505 	 -2.485 	
809 	 118 	 -558 	0.315 	 -1.575 	 -1.05 	
813 	 114 	 -561 	0.385 	 -1.61 	 0.385 	
816 	 110 	 -560 	0.56 	 -1.68 	 0.98 	
818 	 112 	 -562 	0.49 	 -1.575 	 0.805 	
821 	 111 	 -562 	0.42 	 -1.505 	 0.455 	
821 	 115 	 -560 	0.385 	 -1.4 	 0.28 	
819 	 115 	 -556 	0.28 	 -1.26 	 0.665 	
821 	 109 	 -556 	0.14 	 -1.19 	 1.33 	
824 	 103 	 -557 	0.14 	 -1.19 	 1.47 	
825 	 101 	 -559 	0.07 	 -1.12 	 0.805 	
823 	 103 	 -558 	0.035 	 -1.05 	 -0.035 	
815 	 109 	 -557 	0.105 	 -1.085 	 -0.175 	
807 	 112 	 -553 	0.175 	 -1.26 	 0.63 	
804 	 112 	 -551 	0.21 	 -1.505 	 1.365 	
801 	 110 	 -551 	0.14 	 -1.75 	 1.26 	
800 	 109 	 -553 	0.07 	 -2.03 	 0.455 	
804 	 110 	 -556 	-0.035 	 -2.205 	 -0.595 	
811 	 111 	 -558 	-0.14 	 -2.31 	 -1.645 	
814 	 110 	 -563 	-0.385 	 -2.24 	 -2.24 	
819 	 112 	 -566 	-0.385 	 -1.995 	 -2.17 	
824 	 114 	 -567 	-0.42 	 -1.68 	 -1.47 	
830 	 113 	 -568 	-0.385 	 -1.365 	 -0.7 	
834 	 107 	 -568 	-0.49 	 -0.735 	 -0.175 	
836 	 106 	 -566 	-0.35 	 -0.28 	 -0.14 	
835 	 103 	 -565 	-0.385 	 0.28 	 -0.245 	
832 	 108 	 -564 	-0.07 	 0.665 	 -0.035 	
826 	 110 	 -562 	0.07 	 0.945 	 0.7 	
822 	 114 	 -562 	0.245 	 1.05 	 1.505 	
818 	 118 	 -561 	0.245 	 1.085 	 1.855 	
814 	 118 	 -563 	0.14 	 0.945 	 1.75 	
813 	 119 	 -562 	0 	 0.735 	 1.365 	
813 	 118 	 -561 	-0.14 	 0.455 	 0.77 	
810 	 116 	 -562 	-0.385 	 0.175 	 0.245 	
808 	 114 	 -559 	-0.49 	 -0.07 	 0.07 	
