STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
69 	 158 	 -992 	-29.925 	 -4.235 	 1.505 	
69 	 145 	 -993 	-30.8 	 -5.075 	 5.355 	
70 	 133 	 -995 	-31.5 	 -5.81 	 8.645 	
74 	 137 	 -1001 	-31.92 	 -6.51 	 10.99 	
74 	 138 	 -1002 	-32.62 	 -7.035 	 12.39 	
72 	 126 	 -992 	-33.39 	 -7.63 	 12.74 	
82 	 107 	 -990 	-33.915 	 -8.155 	 12.005 	
82 	 109 	 -987 	-34.055 	 -8.54 	 10.36 	
86 	 102 	 -983 	-34.51 	 -8.89 	 8.085 	
92 	 89 	 -981 	-34.965 	 -9.03 	 5.355 	
95 	 88 	 -976 	-34.895 	 -9.345 	 2.45 	
94 	 99 	 -975 	-34.685 	 -9.485 	 -0.315 	
89 	 110 	 -972 	-34.65 	 -9.695 	 -2.45 	
80 	 108 	 -971 	-34.65 	 -9.94 	 -3.605 	
64 	 119 	 -962 	-34.335 	 -10.255 	 -3.78 	
57 	 132 	 -967 	-33.88 	 -10.71 	 -2.73 	
61 	 134 	 -976 	-33.53 	 -11.165 	 -0.84 	
50 	 127 	 -983 	-33.075 	 -11.515 	 1.61 	
44 	 133 	 -981 	-32.375 	 -11.935 	 4.06 	
50 	 140 	 -979 	-31.675 	 -12.425 	 6.405 	
57 	 137 	 -981 	-31.22 	 -12.705 	 8.365 	
59 	 123 	 -982 	-30.555 	 -12.915 	 9.87 	
55 	 124 	 -985 	-29.75 	 -13.02 	 10.745 	
53 	 128 	 -987 	-28.805 	 -13.335 	 11.235 	
54 	 125 	 -981 	-28.07 	 -13.335 	 11.27 	
50 	 121 	 -971 	-27.16 	 -13.37 	 11.06 	
